D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 1.4,  0.4,  1.0, 0.42, 0.76, .506
 1.4,  0.4,  1.0, .431, 0.76, .531
 1.4,  0.4,  1.0, .433, 0.84, .498
 1.4,  0.4,  1.0, .424, 0.86, .512
 1.4,  0.4,  1.0, .422, 0.78, .501
 1.4,  0.4,  1.0, .428, 0.74, .547
 1.4,  0.4,  1.0, .423,  0.8, .523
 1.4,  0.4,  1.0, .428, 0.58, 0.49
 1.4,  0.4,  1.0, .433, 0.82, .524
 1.4,  0.4,  1.0, .428, 0.76, .517
 1.4,  0.4,  1.0, .428, 0.72, .517
 1.4,  0.4,  1.0, .418, 0.76, .527
 1.4,  0.4,  1.0, .426, 0.78, .528
 1.4,  0.4,  1.0, .434, 0.72, .509
 1.4,  0.4,  1.0, .432, 0.74, .525
 1.4,  0.4,  1.0, .433, 0.72, .497
 1.4,  0.4,  1.0, .425, 0.84, .544
 1.4,  0.4,  1.0, .423, 0.66, .505
 1.4,  0.4,  1.0, .425,  0.8, .503
 1.4,  0.4,  1.0, .436, 0.68,  0.5
 1.4,  0.5,  1.0, .427, 0.88, .478
 1.4,  0.5,  1.0, 0.43,  0.7, .504
 1.4,  0.5,  1.0, .425, 0.82, .483
 1.4,  0.5,  1.0, .431, 0.76, .512
 1.4,  0.5,  1.0, .422,  0.7,  0.5
 1.4,  0.5,  1.0, .421, 0.82, .486
 1.4,  0.5,  1.0, .435, 0.74, .477
 1.4,  0.5,  1.0, .428,  0.8, .534
 1.4,  0.5,  1.0, .423,  0.9, .474
 1.4,  0.5,  1.0, .431, 0.76, .481
 1.4,  0.5,  1.0, .422, 0.74, .537
 1.4,  0.5,  1.0, 0.43, 0.82, .539
 1.4,  0.5,  1.0, .432,  0.8, .509
 1.4,  0.5,  1.0, 0.43, 0.82, .528
 1.4,  0.5,  1.0, .438, 0.82, .521
 1.4,  0.5,  1.0, .429,  0.8, .498
 1.4,  0.5,  1.0, .431, 0.76, .511
 1.4,  0.5,  1.0, .419, 0.82, .484
 1.4,  0.5,  1.0, .421, 0.78, .511
 1.4,  0.5,  1.0, .418,  0.8, .527
 1.4,  0.5,  1.0, .421, 0.78, .511
 1.4,  0.5,  1.0, .427, 0.78, .546
 1.4,  0.5,  1.0, .435,  0.7, 0.51
 1.4,  0.5,  1.0, .428, 0.78, 0.48
 1.4,  0.5,  1.0, .428, 0.82, .528
 1.4,  0.5,  1.0, .434,  0.8, .503
 1.4,  0.5,  1.0, .428, 0.84, .492
 1.4,  0.5,  1.0, 0.42, 0.76,  0.5
 1.4,  0.5,  1.0, .428, 0.76, .487
 1.4,  0.5,  1.0, 0.42, 0.84, .511
 1.4,  0.5,  1.0, .426,  0.8, .554
 1.4,  0.5,  1.0, .426, 0.88, 0.52
 1.4,  0.5,  1.0, .417, 0.74, .511
 1.4,  0.5,  1.0, .432,  0.8, .506
 1.4,  0.5,  1.0, .423, 0.82, .511
 1.4,  0.5,  1.0, .422, 0.76, .486
 1.4,  0.5,  1.0, .432, 0.88, .516
 1.4,  0.5,  1.0, .423,  0.8, .477
 1.4,  0.5,  1.0, .426, 0.86, .489
 1.4,  0.5,  1.0, .424, 0.86, .528
 1.4,  0.5,  1.0, .428,  0.9, .501
 1.4,  0.5,  1.0, .433, .775, .512
 1.4,  0.5,  1.0, .427,  0.8, .524
 1.4,  0.5,  1.0, .434,  0.8, .489
 1.4,  0.5,  1.0, .429, 0.74, .506
 1.4,  0.5,  1.0, .436, 0.78, .504
 1.4,  0.5,  1.0, 0.42,  0.7, .525
 1.4,  0.5,  1.0, .429, 0.84, .507
 1.4,  0.5,  1.0, .426, 0.78, .493
 1.4,  0.5,  1.0, .426,  0.8, .503
 1.4,  0.5,  1.0, .429, 0.88,  0.5
 1.4,  0.5,  1.0, 0.42, 0.86, .513
 1.4,  0.5,  1.0, .434, 0.84, .525
 1.4,  0.5,  1.0, 0.43,  0.8, .537
 1.4,  0.5,  1.0, 0.43, 0.72, .511
 1.4,  0.5,  1.0, .427, 0.78, .515
 1.4,  0.5,  1.0, .422,  0.8, .512
 1.4,  0.5,  1.0, .424, 0.72, .515
 1.4,  0.5,  1.0, .424, 0.78, .515
 1.4,  0.5,  1.0, .434, 0.88, .515
 1.4,  0.5,  1.0, .435, 0.78, .525
 1.4,  0.5,  1.0, 0.43,  0.7, .501
 1.4,  0.5,  1.0, .427, 0.76, .487
 1.4,  0.5,  1.0, .429, 0.78, .494
 1.4,  0.5,  1.0, .432, 0.78, 0.53
 1.4,  0.5,  1.0, .429,  0.8, .504
 1.4,  0.5,  1.0, .438,  0.8, .502
 1.4,  0.5,  1.0, .428, 0.78, .495
 1.4,  0.5,  1.0, .428, 0.86, .502
 1.4,  0.5,  1.0, .433, 0.88, .504
 1.4,  0.5,  1.0, .421,  0.7, .527
 1.4,  0.5,  1.0, .415, 0.76, .528
 1.4,  0.5,  1.0, .437,  0.8, .504
 1.4,  0.5,  1.0, .428, 0.78, .519
 1.4,  0.5,  1.0, .426, 0.82, .477
 1.4,  0.5,  1.0, .428, 0.78, .537
 1.4,  0.5,  1.0, .423, 0.82, .473
 1.4,  0.5,  1.0, 0.43, 0.72, .497
 1.4,  0.5,  1.0, .425,  0.7, .489
 1.4,  0.5,  1.0, 0.42, 0.86, .527
 1.4,  0.5,  1.0, .421,  0.8, .484
 1.4,  0.5,  1.0, .429, 0.74, .496
 1.4,  0.5,  1.0, .422, 0.84, .506
 1.4,  0.5,  1.0, 0.42, 0.72, .533
 1.4,  0.5,  1.0, .424, 0.72, .497
 1.4,  0.5,  1.0, .431, 0.78, .523
 1.4,  0.5,  1.0, .428, 0.76, .516
 1.4,  0.5,  1.0, 0.43, 0.74, .495
 1.4,  0.5,  1.0, 0.43, 0.78, .523
 1.4,  0.5,  1.0, .424, 0.78, .511
 1.4,  0.5,  1.0, .424, 0.76, .519
 1.4,  0.5,  1.0, .421, 0.84, .554
 1.4,  0.5,  1.0, .419, 0.92, .501
 1.4,  0.5,  1.0, .419, 0.86, .483
 1.4,  0.5,  1.0, .422,  0.8, .518
 1.4,  0.5,  1.0, .415, 0.76, .519
 1.4,  0.5,  1.0, .433, 0.84, .498
 1.4,  0.5,  1.0, .434, 0.78, .509
 1.4,  0.5,  1.0, 0.43, 0.92, .505
 1.4,  0.5,  1.0, .429, 0.74, .494
 1.4,  0.6,  1.0, .423, 0.78, .497
 1.4,  0.6,  1.0, .433, 0.68, .511
 1.4,  0.6,  1.0, .422,  0.9, .456
 1.4,  0.6,  1.0, 0.42, 0.78, .539
 1.4,  0.6,  1.0, .434, 0.84, .488
 1.4,  0.6,  1.0, .431,  0.8, .515
 1.4,  0.6,  1.0, .419,  0.8, .548
 1.4,  0.6,  1.0, 0.43, 0.86, .532
 1.4,  0.6,  1.0, .431, 0.78, .506
 1.4,  0.6,  1.0, .426,  0.8, .493
 1.4,  0.6,  1.0, .429, 0.78,  0.5
 1.4,  0.6,  1.0, 0.42,  0.8, .496
 1.4,  0.6,  1.0, .433,  0.9, .491
 1.4,  0.6,  1.0, .431, 0.78, .494
 1.4,  0.6,  1.0, .432, 0.78,  0.5
 1.4,  0.6,  1.0, .413, 0.72, .541
 1.4,  0.6,  1.0, .437, 0.76, .511
 1.4,  0.6,  1.0, .419, 0.84, .447
 1.4,  0.6,  1.0, .419, 0.78, 0.54
 1.4,  0.6,  1.0, .431,  0.8, .494
 1.4,  0.6,  1.0, .421, 0.88, .514
 1.4,  0.6,  1.0, .433,  0.8, .499
 1.4,  0.6,  1.0, 0.43, 0.84, .465
 1.4,  0.6,  1.0, .427,  0.8, .517
 1.4,  0.6,  1.0, .424, 0.74, .499
 1.4,  0.6,  1.0, .426, 0.86, .505
 1.4,  0.6,  1.0, .428, 0.88, .482
 1.4,  0.6,  1.0, .435, 0.86, .496
 1.4,  0.6,  1.0, .426, 0.84, .497
 1.4,  0.6,  1.0, .427,  0.8, .514
 1.4,  0.6,  1.0, 0.42, 0.86, .505
 1.4,  0.6,  1.0, .419, 0.88, .529
 1.4,  0.6,  1.0, .415, 0.76, .508
 1.4,  0.6,  1.0, .432, 0.84, .489
 1.4,  0.6,  1.0, .432, 0.74, .501
 1.4,  0.6,  1.0, .419, 0.84, .494
 1.4,  0.6,  1.0, .444, 0.82, .493
 1.4,  0.6,  1.0, .418, 0.74, .505
 1.4,  0.6,  1.0, .427, 0.88, .493
 1.4,  0.6,  1.0, .427, 0.82, .487
 1.4,  0.6,  1.0, 0.43, 0.76, .494
 1.4,  0.6,  1.0, .428,  0.8, .489
 1.4,  0.6,  1.0, .429, 0.84, .513
 1.4,  0.6,  1.0, .427, 0.74, .536
 1.4,  0.6,  1.0, .425, 0.82, .462
 1.4,  0.6,  1.0, .433, 0.76, .472
 1.4,  0.6,  1.0, .424, 0.84, .511
 1.4,  0.6,  1.0, .432, 0.74, .516
 1.4,  0.6,  1.0, .431, 0.86, .508
 1.4,  0.6,  1.0, .434,  0.8, .515
 1.4,  0.6,  1.0, .425,  0.8, .521
 1.4,  0.6,  1.0, .427,  0.7, .498
 1.4,  0.6,  1.0, 0.42,  0.8, .481
 1.4,  0.6,  1.0, 0.43,  0.7, .519
 1.4,  0.6,  1.0, .427, 0.82, .524
 1.4,  0.6,  1.0, .432, 0.78, .518
 1.4,  0.6,  1.0, 0.43, 0.68, .505
 1.4,  0.6,  1.0, .435, 0.64, .473
 1.4,  0.6,  1.0, .431, 0.82, .525
 1.4,  0.6,  1.0, .433,  0.8, 0.52
 1.4,  0.6,  1.0, .433, 0.84, .508
 1.4,  0.6,  1.0, .418, 0.82, .499
 1.4,  0.6,  1.0, .428, 0.84, .495
 1.4,  0.6,  1.0, 0.42, 0.88, .488
 1.4,  0.6,  1.0, .435, 0.86, .477
 1.4,  0.6,  1.0, .425, 0.86, .497
 1.4,  0.6,  1.0, .422, 0.82, .532
 1.4,  0.6,  1.0, .422, 0.72, .501
 1.4,  0.6,  1.0, .435, 0.74,  0.5
 1.4,  0.6,  1.0, .417, 0.86, .496
 1.4,  0.6,  1.0, .431,  0.9, 0.49
 1.4,  0.6,  1.0, .423,  0.8, .523
 1.4,  0.6,  1.0, .425, 0.88, .524
 1.4,  0.6,  1.0, .428, 0.82, .491
 1.4,  0.6,  1.0, .421, 0.84, .507
 1.4,  0.6,  1.0, .429, 0.82, .503
 1.4,  0.6,  1.0, .423, 0.78, .482
 1.4,  0.6,  1.0, .432, 0.88, .512
 1.4,  0.6,  1.0, .431, 0.82, .543
 1.4,  0.6,  1.0, .429, 0.82, .488
 1.4,  0.6,  1.0, .426, 0.88,  0.5
 1.4,  0.6,  1.0, .428,  0.8, .501
 1.4,  0.6,  1.0, .425,  0.8, .537
 1.4,  0.6,  1.0, .435, 0.88, .499
 1.4,  0.6,  1.0, .425, 0.76, .528
 1.4,  0.6,  1.0, .425, 0.78, .511
 1.4,  0.6,  1.0, .425, 0.82, .525
 1.4,  0.6,  1.0, .425, 0.82, .492
 1.4,  0.6,  1.0, .433, 0.76, .502
 1.4,  0.6,  1.0, .423, 0.82, .492
 1.4,  0.6,  1.0, .415, 0.92, .476
 1.4,  0.6,  1.0, .423, 0.92, .478
 1.4,  0.6,  1.0, .425, 0.78, .498
 1.4,  0.6,  1.0, .439, 0.76, .508
 1.4,  0.6,  1.0, .431, 0.84, .497
 1.4,  0.6,  1.0, .434,  0.8, .495
 1.4,  0.6,  1.0, .421, 0.76,  0.5
 1.4,  0.6,  1.0, .426, 0.82, .525
 1.4,  0.6,  1.0, .437, 0.74, .522
 1.4,  0.6,  1.0, .433, 0.78, 0.51
 1.4,  0.7,  1.0, .415,  0.9, .501
 1.4,  0.7,  1.0, .417, 0.82, .502
 1.4,  0.7,  1.0, .431, 0.82,  0.5
 1.4,  0.7,  1.0, .428, 0.82, .528
 1.4,  0.7,  1.0, .428, 0.88, .476
 1.4,  0.7,  1.0, .419, 0.74, 0.53
 1.4,  0.7,  1.0, .435,  0.9, .498
 1.4,  0.7,  1.0, .427, 0.84, .506
 1.4,  0.7,  1.0, .428, 0.92, .483
 1.4,  0.7,  1.0, 0.42,  0.9, .477
 1.4,  0.7,  1.0, .425, 0.84, .492
 1.4,  0.7,  1.0, .437, 0.82, .516
 1.4,  0.7,  1.0, .424, 0.88, .465
 1.4,  0.7,  1.0, .424, 0.82, .491
 1.4,  0.7,  1.0, .433, 0.86, .467
 1.4,  0.7,  1.0, .435,  0.9, .494
 1.4,  0.7,  1.0, .428, 0.68, .488
 1.4,  0.7,  1.0, .431, 0.92, .491
 1.4,  0.7,  1.0, .425, 0.78, .513
 1.4,  0.7,  1.0, .425, 0.82, .497
 1.4,  0.7,  1.0, .429, 0.88, .508
 1.4,  0.7,  1.0, 0.43, 0.82, .522
 1.4,  0.7,  1.0, 0.42, 0.78, .533
 1.4,  0.7,  1.0, .428, 0.86, .468
 1.4,  0.7,  1.0, .429, 0.86, .505
 1.4,  0.7,  1.0, .427, 0.86, .519
 1.4,  0.7,  1.0, .427, 0.76, .512
 1.4,  0.7,  1.0, .431, 0.78, .542
 1.4,  0.7,  1.0, .422, 0.92, 0.52
 1.4,  0.7,  1.0, .425,  0.8, .514
 1.4,  0.7,  1.0, .423,  0.8, .496
 1.4,  0.7,  1.0, .424, 0.84, .508
 1.4,  0.7,  1.0, .428, 0.86, .513
 1.4,  0.7,  1.0, .428,  0.8, .497
 1.4,  0.7,  1.0, .423,  0.8, .508
 1.4,  0.7,  1.0, .424, 0.94, .485
 1.4,  0.7,  1.0, 0.43, 0.82, .491
 1.4,  0.7,  1.0, .425, 0.84, .498
 1.4,  0.7,  1.0, .425, 0.76, .492
 1.4,  0.7,  1.0, .413,  0.9, .516
 1.4,  0.7,  1.0, .436,  0.9, .502
 1.4,  0.7,  1.0, 0.42, 0.76, .488
 1.4,  0.7,  1.0, .432, 0.86, .511
 1.4,  0.7,  1.0, .431, 0.72, .498
 1.4,  0.7,  1.0, .426, 0.86, .516
 1.4,  0.7,  1.0, .429, 0.94, .512
 1.4,  0.7,  1.0, 0.43,  0.9, .498
 1.4,  0.7,  1.0, .425, 0.86, 0.51
 1.4,  0.7,  1.0, .425, 0.84, .493
 1.4,  0.7,  1.0, .423, 0.74, .503
 1.4,  0.7,  1.0, .423,  0.8, .486
 1.4,  0.7,  1.0, .421, 0.68, .503
 1.4,  0.7,  1.0, .421, 0.84, .506
 1.4,  0.7,  1.0, .432, 0.84, .483
 1.4,  0.7,  1.0, .421, 0.78, .514
 1.4,  0.7,  1.0, .426, 0.88, 0.49
 1.4,  0.7,  1.0, .431, 0.78, .499
 1.4,  0.7,  1.0, .431, 0.78, .528
 1.4,  0.7,  1.0, .425, 0.92, .515
 1.4,  0.7,  1.0, .425, 0.96, 0.49
 1.4,  0.7,  1.0, .432, 0.74, .517
 1.4,  0.7,  1.0, .441, 0.84, .505
 1.4,  0.7,  1.0, .431, 0.82, .523
 1.4,  0.7,  1.0, 0.43, 0.84, .529
 1.4,  0.7,  1.0, .429, 0.82, .476
 1.4,  0.7,  1.0, 0.42, 0.82, .505
 1.4,  0.7,  1.0, .425,  0.9, .526
 1.4,  0.7,  1.0, 0.42, 0.86, .464
 1.4,  0.7,  1.0, .421,  0.8, .474
 1.4,  0.7,  1.0, .431, 0.88, .502
 1.4,  0.7,  1.0, .423,  0.9, .487
 1.4,  0.7,  1.0, .428, 0.86, .534
 1.4,  0.7,  1.0, .426,  0.9,  0.5
 1.4,  0.7,  1.0, .432, 0.84, .476
 1.4,  0.7,  1.0, .422, 0.82, .504
 1.4,  0.7,  1.0, .429,  0.9, .483
 1.4,  0.7,  1.0, .439, .806, .515
 1.4,  0.7,  1.0, .419, 0.82, 0.49
 1.4,  0.7,  1.0, .427, 0.82, .513
 1.4,  0.7,  1.0, .425,  0.9, .483
 1.4,  0.7,  1.0, .426, 0.78, .511
 1.4,  0.7,  1.0, .428, 0.88, .485
 1.4,  0.7,  1.0, .434, 0.86, .482
 1.4,  0.7,  1.0, .424, 0.92, .494
 1.4,  0.7,  1.0, .433, 0.96, .491
 1.4,  0.7,  1.0, .434, 0.92, .479
 1.4,  0.7,  1.0, .424,  0.8, .514
 1.4,  0.7,  1.0, 0.43, 0.82, .487
 1.4,  0.7,  1.0, .425, 0.84, .504
 1.4,  0.7,  1.0, .425, 0.78, .536
 1.4,  0.7,  1.0, .427,  0.9, .496
 1.4,  0.7,  1.0, .428, 0.82, .469
 1.4,  0.7,  1.0, .437,  0.8, .498
 1.4,  0.7,  1.0, 0.43, 0.86, .524
 1.4,  0.7,  1.0, .415, 0.76, 0.52
 1.4,  0.7,  1.0, .415, 0.86, .478
 1.4,  0.7,  1.0, .421, 0.82, .498
 1.4,  0.7,  1.0, .429, 0.82, .478
 1.4,  0.7,  1.0, .435, 0.84, .488
 1.4,  0.7,  1.0, .427, 0.86, .512
 1.4,  0.8,  1.0, .435, 0.84, .501
 1.4,  0.8,  1.0, .422, 0.82, .495
 1.4,  0.8,  1.0, .435, 0.82, .479
 1.4,  0.8,  1.0, .431, 0.94, .476
 1.4,  0.8,  1.0, .426, 0.84, .491
 1.4,  0.8,  1.0, .431, 0.92, .467
 1.4,  0.8,  1.0, .429, 0.94, .516
 1.4,  0.8,  1.0, .429, 0.92, .491
 1.4,  0.8,  1.0, .423, 0.88, .498
 1.4,  0.8,  1.0, .427, 0.94, .493
 1.4,  0.8,  1.0, .434, 0.88, .489
 1.4,  0.8,  1.0, .427, 0.82, .493
 1.4,  0.8,  1.0, .422,  0.9, .482
 1.4,  0.8,  1.0, .428, 0.82, .512
 1.4,  0.8,  1.0, .427, 0.94, .494
 1.4,  0.8,  1.0, .419, 0.92, .494
 1.4,  0.8,  1.0, .429,  0.9, .498
 1.4,  0.8,  1.0, .423, 0.92, .471
 1.4,  0.8,  1.0, .433, 0.88, .479
 1.4,  0.8,  1.0, 0.43, 0.82, .492
 1.4,  0.8,  1.0, 0.42, 0.92, .495
 1.4,  0.8,  1.0, .427, 0.82, .467
 1.4,  0.8,  1.0, .424, 0.88, .495
 1.4,  0.8,  1.0, .426, 0.84, .496
 1.4,  0.8,  1.0, .428, 0.84, .488
 1.4,  0.8,  1.0, 0.44, 0.88, .488
 1.4,  0.8,  1.0, .429,  0.8, .465
 1.4,  0.8,  1.0, .429, 0.86, .473
 1.4,  0.8,  1.0, 0.43, 0.82, .507
 1.4,  0.8,  1.0, .428, 0.92, .496
 1.4,  0.8,  1.0, .427, 0.86, .515
 1.4,  0.8,  1.0, .418, 0.84, .504
 1.4,  0.8,  1.0, .427,  0.9, .509
 1.4,  0.8,  1.0, .421, 0.88, .499
 1.4,  0.8,  1.0, .426, 0.84, .496
 1.4,  0.8,  1.0, 0.43, 0.86, .493
 1.4,  0.8,  1.0, .426, 0.84, .508
 1.4,  0.8,  1.0, .427, 0.76, .492
 1.4,  0.8,  1.0, 0.43, 0.86, .498
 1.4,  0.8,  1.0, .424,  0.9, .473
 1.4,  0.8,  1.0, 0.43, 0.88, .484
 1.4,  0.8,  1.0, .426, 0.86, .453
 1.4,  0.8,  1.0, .426, .788, .489
 1.4,  0.8,  1.0, .419, 0.94, .491
 1.4,  0.8,  1.0, .434, 0.84, .497
 1.4,  0.8,  1.0, .419,  0.8, .507
 1.4,  0.8,  1.0, .426, .813, .508
 1.4,  0.8,  1.0, 0.43, 0.82, .485
 1.4,  0.8,  1.0, .426, 0.82, .499
 1.4,  0.8,  1.0, .433, 0.84, 0.52
 1.4,  0.8,  1.0, 0.43,  0.8, .485
 1.4,  0.8,  1.0, .431, 0.86, 0.49
 1.4,  0.8,  1.0, .434, 0.88, .496
 1.4,  0.8,  1.0, .433,  0.9, .463
 1.4,  0.8,  1.0, .424, 0.94, .463
 1.4,  0.8,  1.0, .418, 0.92, .497
 1.4,  0.8,  1.0, .419, 0.84, .475
 1.4,  0.8,  1.0, .435, 0.84, .515
 1.4,  0.8,  1.0, 0.43, 0.84, .479
 1.4,  0.8,  1.0, .431, 0.94, .503
 1.4,  0.8,  1.0, .429, 0.92, .503
 1.4,  0.8,  1.0, .435, 0.94, .491
 1.4,  0.8,  1.0, .425, 0.88, .492
 1.4,  0.8,  1.0, .424, 0.94, .494
 1.4,  0.8,  1.0, .422, 0.82, .477
 1.4,  0.8,  1.0, .426,  0.9, .528
 1.4,  0.8,  1.0, .432, 0.96, 0.51
 1.4,  0.8,  1.0, .423, 0.88, .523
 1.4,  0.8,  1.0, .428,  0.8, .505
 1.4,  0.8,  1.0, .431, 0.86, .486
 1.4,  0.8,  1.0, .427, 0.86, .509
 1.4,  0.8,  1.0, .434,  0.9, .492
 1.4,  0.8,  1.0, .423, 0.84, .483
 1.4,  0.8,  1.0, .434, 0.78, .496
 1.4,  0.8,  1.0, .431,  0.9, .461
 1.4,  0.8,  1.0, .421, 0.88, .477
 1.4,  0.8,  1.0, 0.42, 0.92, .506
 1.4,  0.8,  1.0, .427,  0.9, .487
 1.4,  0.8,  1.0, .432, 0.94, .512
 1.4,  0.8,  1.0, 0.44, 0.84, .503
 1.4,  0.8,  1.0, .429, 0.92, .492
 1.4,  0.8,  1.0, .425, 0.84, .492
 1.4,  0.8,  1.0, .432, 0.86, .486
 1.4,  0.8,  1.0, .423, 0.94, .448
 1.4,  0.8,  1.0, .436,  0.9, .465
 1.4,  0.8,  1.0, .427, 0.96, .502
 1.4,  0.8,  1.0, .428, 0.84, .485
 1.4,  0.8,  1.0, .428, 0.92, 0.48
 1.4,  0.8,  1.0, 0.43, 0.84, .491
 1.4,  0.8,  1.0, .435, 0.84, .482
 1.4,  0.8,  1.0, .429, 0.88, .498
 1.4,  0.8,  1.0, .433, 0.88, .491
 1.4,  0.8,  1.0, .427, 0.94, 0.48
 1.4,  0.8,  1.0, .425,  0.9, .507
 1.4,  0.8,  1.0, .427,  0.8, .504
 1.4,  0.8,  1.0, .415, 0.88, .501
 1.4,  0.8,  1.0, .431, 0.88, .501
 1.4,  0.8,  1.0, .423,  0.9, .486
 1.4,  0.8,  1.0, .425, 0.88, .488
 1.4,  0.8,  1.0, .429, 0.76, .517
 1.4,  0.9,  1.0, .416,  0.9, .506
 1.4,  0.9,  1.0, .423, 0.88, .508
 1.4,  0.9,  1.0, .426, 0.86, .484
 1.4,  0.9,  1.0, .431,  0.9, .509
 1.4,  0.9,  1.0, .426, 0.98, .478
 1.4,  0.9,  1.0, .436, 0.94, .515
 1.4,  0.9,  1.0, .434,  0.9, .483
 1.4,  0.9,  1.0, .434, 0.94, .523
 1.4,  0.9,  1.0, .433, 0.86, .487
 1.4,  0.9,  1.0, .423, 0.88, .521
 1.4,  0.9,  1.0, .433, 0.88, .482
 1.4,  0.9,  1.0, .427, 0.84, .496
 1.4,  0.9,  1.0, .425,  1.0, .477
 1.4,  0.9,  1.0, .426, 0.88, .468
 1.4,  0.9,  1.0, .424, 0.86, .509
 1.4,  0.9,  1.0, .431,  0.9, .493
 1.4,  0.9,  1.0, .429, 0.88, 0.46
 1.4,  0.9,  1.0, .429, 0.88, .499
 1.4,  0.9,  1.0, .429, 0.85, .473
 1.4,  0.9,  1.0, .432,  0.8, .476
 1.4,  0.9,  1.0, .434, 0.94, .495
 1.4,  0.9,  1.0, .425, 0.86, 0.49
 1.4,  0.9,  1.0, .427, 0.94, .508
 1.4,  0.9,  1.0, 0.43, 0.94, .492
 1.4,  0.9,  1.0, .425, 0.86, .495
 1.4,  0.9,  1.0, 0.43, 0.82, .499
 1.4,  0.9,  1.0, .421, 0.86, .465
 1.4,  0.9,  1.0, .426, 0.78, .506
 1.4,  0.9,  1.0, .427,  0.9, .519
 1.4,  0.9,  1.0, .428, 0.92, .477
 1.4,  0.9,  1.0, .437, 0.88, .511
 1.4,  0.9,  1.0, .431, 0.88, .494
 1.4,  0.9,  1.0, .435, 0.86, .504
 1.4,  0.9,  1.0, .435, 0.88, .494
 1.4,  0.9,  1.0, .425, 0.92, .482
 1.4,  0.9,  1.0, .418,  0.8, .455
 1.4,  0.9,  1.0, .429, 0.88, .501
 1.4,  0.9,  1.0, .429, 0.88, .493
 1.4,  0.9,  1.0, .427, 0.94, .471
 1.4,  0.9,  1.0, .419, 0.94, .515
 1.4,  0.9,  1.0, .428, 0.96, .479
 1.4,  0.9,  1.0, .426, 0.96, .503
 1.4,  0.9,  1.0, .425, 0.92, .476
 1.4,  0.9,  1.0, .432, 0.94, .478
 1.4,  0.9,  1.0, .427, 0.98, .492
 1.4,  0.9,  1.0, .421, 0.92, .469
 1.4,  0.9,  1.0, .424, 0.96, .478
 1.4,  0.9,  1.0, 0.42, 0.78, .504
 1.4,  0.9,  1.0, 0.43, 0.94, .512
 1.4,  0.9,  1.0, .434, 0.92, .493
 1.4,  0.9,  1.0, .425,  0.8, .502
 1.4,  0.9,  1.0, .428,  0.8, .481
 1.4,  0.9,  1.0, .427, 0.96, 0.47
 1.4,  0.9,  1.0, .421, 0.88, 0.49
 1.4,  0.9,  1.0, .433, 0.96, 0.48
 1.4,  0.9,  1.0, 0.43, 0.88, .513
 1.4,  0.9,  1.0, .435, 0.88, .481
 1.4,  0.9,  1.0, .435, 0.92, .487
 1.4,  0.9,  1.0, 0.43, 0.88, .495
 1.4,  0.9,  1.0, .432, 0.92, .465
 1.4,  0.9,  1.0, .432, 0.92, .495
 1.4,  0.9,  1.0, .428,  0.9, .484
 1.4,  0.9,  1.0, .438, 0.84, .471
 1.4,  0.9,  1.0, .432, 0.88, .451
 1.4,  0.9,  1.0, .424, 0.84, .492
 1.4,  0.9,  1.0, 0.43, 0.76, 0.52
 1.4,  0.9,  1.0, .431, 0.92, .484
 1.4,  0.9,  1.0, .428,  0.8, .473
 1.4,  0.9,  1.0, .432, 0.92, 0.52
 1.4,  0.9,  1.0, .426, 0.88, .491
 1.4,  0.9,  1.0, 0.43, 0.84, 0.48
 1.4,  0.9,  1.0, .424, 0.84, .521
 1.4,  0.9,  1.0, .421,  0.8, .469
 1.4,  0.9,  1.0, .422, 0.92, .496
 1.4,  0.9,  1.0, .429,  0.9, .499
 1.4,  0.9,  1.0, .431, 0.88, .499
 1.4,  0.9,  1.0, .425, 0.96, 0.47
 1.4,  0.9,  1.0, .425, 0.88, 0.48
 1.4,  0.9,  1.0, .431, 0.92, .471
 1.4,  0.9,  1.0, .427, 0.94, .485
 1.4,  0.9,  1.0, .437, 0.98, .472
 1.4,  0.9,  1.0, .432, 0.88, .468
 1.4,  0.9,  1.0, .435,  0.9, .477
 1.4,  0.9,  1.0, 0.43, 0.86, .475
 1.4,  0.9,  1.0, .433, 0.88,  0.5
 1.4,  0.9,  1.0, .428,  0.9, .488
 1.4,  0.9,  1.0, .426,  0.9, .499
 1.4,  0.9,  1.0, .428, 0.94, .505
 1.4,  0.9,  1.0, .427, 0.88, .493
 1.4,  0.9,  1.0, .424,  0.9, .482
 1.4,  0.9,  1.0, .426, 0.96, .498
 1.4,  0.9,  1.0, .426,  0.9, .486
 1.4,  0.9,  1.0, .424, 0.92, .471
 1.4,  0.9,  1.0, .429, 0.94, .479
 1.4,  0.9,  1.0, .421, 0.82,  0.5
 1.4,  0.9,  1.0, .424, 0.78, .453
 1.4,  0.9,  1.0, .425, 0.86, .489
 1.4,  0.9,  1.0, .421, 0.84, .479
 1.4,  0.9,  1.0, 0.43, 0.92, .479
 1.4,  0.9,  1.0, .434, 0.92, .479
 1.4,  1.0,  1.0, .438, 0.94, .478
 1.4,  1.0,  1.0, .429, 0.88,  0.5
 1.4,  1.0,  1.0, .433, 0.92, .468
 1.4,  1.0,  1.0, .436, 0.94, .473
 1.4,  1.0,  1.0, .426, 0.96, .481
 1.4,  1.0,  1.0, .431, 0.92, .456
 1.4,  1.0,  1.0, 0.44, 0.88, .486
 1.4,  1.0,  1.0, .424, 0.92, .464
 1.4,  1.0,  1.0, .428, 0.94, .479
