D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.4,  1.4,  1.0, 0.43, 0.96, .462
 0.4,  1.4,  1.0, .426, 0.92, .466
 0.4,  1.4,  1.0, .423,  0.9, .492
 0.4,  1.4,  1.0, .433,  0.9, .492
 0.4,  1.4,  1.0, .424, 0.92, .442
 0.4,  1.4,  1.0, .416,  1.0, .426
 0.4,  1.4,  1.0, .432, 0.84, .473
 0.4,  1.4,  1.0, 0.42, 0.96, .458
 0.4,  1.4,  1.0, .427, 0.98, .477
 0.4,  1.4,  1.0, .419, 0.92, .467
 0.4,  1.4,  1.0, .431,  0.9, .498
 0.4,  1.4,  1.0, .422, 0.88, .491
 0.4,  1.4,  1.0, .424,  0.9, .508
 0.4,  1.4,  1.0, .428,  0.9, .449
 0.4,  1.4,  1.0, .423, 0.92, .482
 0.4,  1.4,  1.0, 0.43,  0.9, 0.48
 0.4,  1.4,  1.0, .429, 0.98, .445
 0.4,  1.4,  1.0, 0.43, 0.94, 0.48
 0.4,  1.4,  1.0, .432, 0.96, .446
 0.4,  1.4,  1.0, .422, 0.98, .478
 0.4,  1.4,  1.0, .425, 0.92, .458
 0.4,  1.4,  1.0, .434, 0.92, .461
 0.4,  1.4,  1.0, 0.44, 0.94, .475
 0.4,  1.4,  1.0, .431, 0.96, .467
 0.4,  1.4,  1.0, .431, 0.96, .488
 0.4,  1.4,  1.0, .433, 0.94, .465
 0.4,  1.4,  1.0, .421, 0.88, .481
 0.4,  1.4,  1.0, .418,  1.0, .492
 0.4,  1.4,  1.0, 0.43, 0.96, .464
 0.4,  1.4,  1.0, 0.42, 0.98, .463
 0.4,  1.4,  1.0, .427, 0.96, .464
 0.4,  1.4,  1.0, 0.43, 0.92, .487
 0.4,  1.4,  1.0, .418, 0.98, .446
 0.4,  1.4,  1.0, 0.43, 0.98, 0.46
 0.4,  1.4,  1.0, .425, 0.94, .461
 0.4,  1.4,  1.0, .418, 0.96, .453
 0.4,  1.4,  1.0, .418,  0.9, .452
 0.4,  1.4,  1.0, .423, 0.92, 0.45
 0.4,  1.4,  1.0, .427,  0.9, .507
 0.4,  1.4,  1.0, .429, 0.98, .462
 0.4,  1.4,  1.0, .427, 0.94, .486
 0.4,  1.4,  1.0, .422,  0.9, .475
 0.4,  1.4,  1.0, .428, 0.94, .443
 0.4,  1.4,  1.0, .427,  0.9, .471
 0.4,  1.4,  1.0, .435, 0.96, .467
 0.4,  1.4,  1.0, .428, 0.94, 0.47
 0.4,  1.4,  1.0, .425, 0.96, 0.46
 0.4,  1.4,  1.0, .432, 0.92, 0.48
 0.4,  1.4,  1.0, .427, 0.92, .482
 0.4,  1.4,  1.0, .424, 0.98, .446
 0.4,  1.4,  1.0, .421, 0.98, .458
 0.4,  1.4,  1.0, .428, 0.94, .442
 0.4,  1.4,  1.0, .432, 0.88, 0.47
 0.4,  1.4,  1.0, 0.43, 0.96, .456
 0.4,  1.4,  1.0, .429, 0.94, .488
 0.4,  1.4,  1.0, 0.42, 0.96, .478
 0.4,  1.4,  1.0, .429, 0.98, .458
 0.4,  1.4,  1.0, .421,  1.0, .447
 0.4,  1.4,  1.0, .433, 0.92, .474
 0.4,  1.4,  1.0, .423, 0.92, .467
 0.4,  1.4,  1.0, .426, 0.94, .479
 0.4,  1.4,  1.0, .431, 0.88, .503
 0.4,  1.4,  1.0, .424, 0.98, 0.45
 0.4,  1.4,  1.0, .433, 0.92, .463
 0.4,  1.4,  1.0, .425,  0.9, .482
 0.4,  1.4,  1.0, 0.42, 0.98, .454
 0.4,  1.4,  1.0, .441, 0.86, .489
 0.4,  1.4,  1.0, .426, 0.98, .466
 0.4,  1.4,  1.0, .421, 0.96, .449
 0.4,  1.4,  1.0, 0.43, 0.93, .479
 0.4,  1.4,  1.0, .426, 0.96, .475
 0.4,  1.4,  1.0, .428, 0.96, .444
 0.4,  1.4,  1.0, .428,  0.9, .473
 0.4,  1.4,  1.0, .429, 0.98, .457
 0.4,  1.4,  1.0, .426, 0.92, .487
 0.4,  1.4,  1.0, .432, 0.92, .446
 0.4,  1.4,  1.0, .422, 0.94, .475
 0.4,  1.4,  1.0, 0.43, 0.94, .497
 0.4,  1.4,  1.0, .429, 0.88, .501
 0.4,  1.4,  1.0, .429, 0.84, .469
 0.4,  1.4,  1.0, .433,  1.0, .481
 0.4,  1.4,  1.0, .432, 0.94, .436
 0.4,  1.4,  1.0, .426, 0.98, .452
 0.4,  1.4,  1.0, .436, 0.88, .468
 0.4,  1.4,  1.0, .427, 0.94, 0.48
 0.4,  1.4,  1.0, .432, 0.98, .471
 0.4,  1.4,  1.0, .427,  0.9, .482
 0.4,  1.4,  1.0, .419, 0.94, 0.45
 0.4,  1.4,  1.0, .423,  1.0, .445
 0.4,  1.4,  1.0, .429, 0.86, .457
 0.4,  1.4,  1.0, .427, 0.94, 0.43
 0.4,  1.4,  1.0, .427, 0.92, 0.47
 0.4,  1.4,  1.0, 0.43, 0.96, .473
 0.4,  1.4,  1.0, .427, 0.92, .483
 0.4,  1.4,  1.0, .426, 0.86, .478
 0.4,  1.4,  1.0, .432,  0.9, .509
 0.4,  1.4,  1.0, .425, 0.92, .479
 0.4,  1.4,  1.0, .429,  1.0, .457
 0.4,  1.4,  1.0, .425, 0.96, .495
 0.4,  1.4,  1.0, 0.43, 0.94, .468
 0.4,  1.4,  1.0, .422, 0.98, .441
 0.4,  1.4,  1.0, .423,  0.9, .443
 0.4,  1.4,  1.0, 0.42,  0.9, .455
 0.4,  1.4,  1.0, .427,  0.9, .485
 0.4,  1.4,  1.0, .426, 0.96, .456
 0.4,  1.4,  1.0, .436, 0.92, .496
 0.4,  1.4,  1.0, .433, 0.94, .463
 0.4,  1.4,  1.0, .433,  0.9, .499
 0.4,  1.4,  1.0, .434, 0.96, .486
 0.4,  1.4,  1.0, .427, 0.86, .485
 0.4,  1.4,  1.0, .433, 0.92, .461
 0.4,  1.4,  1.0, .424, 0.94, .451
 0.4,  1.4,  1.0, .433, 0.92, .477
 0.4,  1.4,  1.0, .421, 0.88, .457
 0.4,  1.4,  1.0, .428, 0.92, .476
 0.4,  1.4,  1.0, .424, 0.92, .492
 0.4,  1.4,  1.0, .429,  0.9, 0.49
 0.4,  1.4,  1.0, .436, 0.98, .476
 0.4,  1.4,  1.0, .433,  0.9, 0.45
 0.4,  1.4,  1.0, .426, 0.94, .473
 0.4,  1.4,  1.0, .428, 0.98, .475
 0.4,  1.4,  1.0, .432, 0.94, .483
 0.4,  1.4,  1.0, 0.43, 0.88, .455
 0.4,  1.4,  1.0, .428, 0.96, .488
 0.4,  1.4,  1.0, 0.42, 0.96, .448
 0.4,  1.4,  1.0, .428, 0.98, .445
 0.4,  1.4,  1.0, .429,  0.9, .484
 0.4,  1.4,  1.0, .418, 0.98, .486
 0.4,  1.4,  1.0, .428, 0.92, .458
 0.4,  1.4,  1.0, .432, 0.92, .458
 0.4,  1.4,  1.0, 0.43, 0.98, .457
 0.4,  1.4,  1.0, .418, 0.98, .488
 0.4,  1.4,  1.0, .422, 0.94, .476
 0.4,  1.4,  1.0, .437,  1.0, .455
 0.4,  1.4,  1.0, .428, 0.96, .474
 0.4,  1.4,  1.0, .427, 0.94, 0.46
 0.4,  1.5,  1.0, .436,  0.9, 0.49
 0.4,  1.5,  1.0, .431, 0.92, 0.46
 0.4,  1.5,  1.0, .424,  0.9, .491
 0.4,  1.5,  1.0, .428, 0.88, 0.48
 0.4,  1.5,  1.0, .428, 0.98, .446
 0.4,  1.5,  1.0, .429, 0.96, 0.46
 0.4,  1.5,  1.0, .425, 0.98, .466
 0.4,  1.5,  1.0, .437, 0.94, .476
 0.4,  1.5,  1.0, .437, 0.98, .468
 0.4,  1.5,  1.0, .428, 0.96, .454
 0.4,  1.5,  1.0, .434, 0.86, .504
 0.4,  1.5,  1.0, .427, 0.94, .442
 0.4,  1.5,  1.0, .429, 0.92, .474
 0.4,  1.5,  1.0, .428, 0.86, .508
 0.4,  1.5,  1.0, .438, 0.94, .465
 0.4,  1.5,  1.0, .424, 0.92, .486
 0.4,  1.5,  1.0, .432, .971, .451
 0.4,  1.5,  1.0, .433, 0.94, .457
 0.4,  1.5,  1.0, .426, 0.98, .459
 0.4,  1.5,  1.0, .432,  1.0, 0.46
 0.4,  1.5,  1.0, .429, 0.96, .458
 0.4,  1.5,  1.0, .434, 0.96, .454
 0.4,  1.5,  1.0, .433, 0.92, .472
 0.4,  1.5,  1.0, .427,  1.0, .445
 0.4,  1.5,  1.0, .426, 0.94, .443
 0.4,  1.5,  1.0, .433, 0.94, .464
 0.4,  1.5,  1.0, .423, 0.94, .445
 0.4,  1.5,  1.0, 0.43, 0.92, .475
 0.4,  1.5,  1.0, .421, 0.98, .437
 0.4,  1.5,  1.0, 0.42, 0.98, .477
 0.4,  1.5,  1.0, .434, 0.94, .462
 0.4,  1.5,  1.0, .427, 0.96, .464
 0.4,  1.5,  1.0, .427, 0.92, .487
 0.4,  1.5,  1.0, .429, 0.96, .482
 0.4,  1.5,  1.0, .431, 0.98, 0.46
 0.4,  1.5,  1.0, .423, 0.94, .423
 0.4,  1.5,  1.0, .432, 0.94, 0.46
 0.4,  1.5,  1.0, .419, 0.96, .484
 0.4,  1.5,  1.0, .435, 0.96, 0.45
 0.4,  1.5,  1.0, .428, 0.98, .467
 0.4,  1.5,  1.0, .427, 0.88, .471
 0.4,  1.5,  1.0, 0.42, 0.72, .474
 0.4,  1.5,  1.0, .427, 0.94, 0.48
 0.4,  1.5,  1.0, .421, 0.94, .459
 0.4,  1.5,  1.0, .438, 0.82, .467
 0.4,  1.5,  1.0, .422, 0.88, .463
 0.4,  1.5,  1.0, .433, 0.98, .457
 0.4,  1.5,  1.0, .422, 0.98, 0.46
 0.4,  1.5,  1.0, .414, 0.94, 0.43
 0.4,  1.5,  1.0, .423, 0.94, .482
 0.4,  1.5,  1.0, .428, 0.92, .466
 0.4,  1.5,  1.0, .425,  0.9, 0.48
 0.4,  1.5,  1.0, .434, 0.94, .476
 0.4,  1.5,  1.0, 0.43, 0.92, .472
 0.4,  1.5,  1.0, .429, 0.92, .487
 0.4,  1.5,  1.0, .428, 0.94, .454
 0.4,  1.5,  1.0, .424,  1.0, .462
 0.4,  1.5,  1.0, .422,  0.9, .473
 0.4,  1.5,  1.0, .428, 0.92, .462
 0.4,  1.5,  1.0, .422, 0.96, .501
 0.4,  1.5,  1.0, .435, 0.98, .462
 0.4,  1.5,  1.0, .431,  0.9, .468
 0.4,  1.5,  1.0, .421, 0.82, .491
 0.4,  1.5,  1.0, .429, 0.96, .483
 0.4,  1.5,  1.0, .426, 0.84, .467
 0.4,  1.5,  1.0, .424, 0.94, .436
 0.4,  1.5,  1.0, .442, 0.92, 0.46
 0.4,  1.5,  1.0, .427, 0.96, .482
 0.4,  1.5,  1.0, .427, 0.94, 0.45
 0.4,  1.5,  1.0, .432, 0.94, .458
 0.4,  1.5,  1.0, .424, 0.94, .465
 0.4,  1.5,  1.0, .434,  0.9, .463
 0.4,  1.5,  1.0, .424, 0.94, .453
 0.4,  1.5,  1.0, .425, 0.86, .469
 0.4,  1.5,  1.0, .424, 0.88, .499
 0.4,  1.5,  1.0, .423, 0.96, 0.45
 0.4,  1.5,  1.0, .437, 0.94, .483
 0.4,  1.5,  1.0, .424, 0.98, .464
 0.4,  1.5,  1.0, .426, 0.92, .491
 0.4,  1.5,  1.0, .419, 0.98, .493
 0.4,  1.5,  1.0, .427, 0.88, .478
 0.4,  1.5,  1.0, .427, 0.98, .485
 0.4,  1.5,  1.0, .431, 0.92, .471
 0.4,  1.5,  1.0, 0.44,  1.0, .473
 0.4,  1.5,  1.0, .428,  0.9, .534
 0.4,  1.5,  1.0, .428, 0.88, .492
 0.4,  1.5,  1.0, .423, 0.88, .448
 0.4,  1.5,  1.0, .424, 0.92, 0.47
 0.4,  1.5,  1.0, .431,  1.0, .424
 0.4,  1.5,  1.0, .424, 0.98, .467
 0.4,  1.5,  1.0, .426, 0.84, .481
 0.4,  1.5,  1.0, .424, 0.92, .424
 0.4,  1.5,  1.0, .437, 0.88, .477
 0.4,  1.5,  1.0, .435, 0.94, .438
 0.4,  1.5,  1.0, .435, 0.92, .448
 0.4,  1.5,  1.0, .427, 0.94, .479
 0.4,  1.5,  1.0, .437, 0.94, .444
 0.4,  1.5,  1.0, .434, 0.96, .477
 0.4,  1.5,  1.0, .423, 0.96, .475
 0.4,  1.5,  1.0, .432, 0.96, .469
 0.4,  1.5,  1.0, .429, 0.98, 0.46
 0.4,  1.5,  1.0, .422, 0.92, .477
 0.4,  1.5,  1.0, .436, 0.96, .489
 0.4,  1.5,  1.0, .425, 0.94, .459
 0.4,  1.5,  1.0, .429, 0.92, .489
 0.4,  1.5,  1.0, .436,  1.0, .454
 0.4,  1.5,  1.0, .423, 0.96, .489
 0.4,  1.5,  1.0, .423, 0.96, .481
 0.4,  1.5,  1.0, .426, 0.94, .463
 0.4,  1.5,  1.0, .434, 0.98, 0.45
 0.4,  1.5,  1.0, .425, 0.88, .456
 0.4,  1.5,  1.0, .431, 0.84, 0.46
 0.4,  1.5,  1.0, .434, 0.92, .484
 0.4,  1.5,  1.0, .428, 0.94, .458
 0.4,  1.5,  1.0, .429, 0.98, .455
 0.4,  1.5,  1.0, .426, 0.88, .493
 0.4,  1.5,  1.0, .422, 0.96, .465
 0.4,  1.5,  1.0, 0.43, 0.92, .457
 0.4,  1.5,  1.0, .426,  0.9, .507
 0.4,  1.5,  1.0, .436, 0.92, .477
 0.4,  1.5,  1.0, .425, 0.98, .449
 0.4,  1.5,  1.0, 0.43, 0.88, .485
 0.4,  1.5,  1.0, .429, 0.96, 0.53
 0.4,  1.5,  1.0, .425, 0.92, .449
 0.4,  1.5,  1.0, .436, 0.94, .454
 0.4,  1.5,  1.0, 0.43, 0.92, .472
 0.4,  1.5,  1.0, .435, 0.94, .476
 0.4,  1.5,  1.0, .423, 0.96, .443
 0.4,  1.5,  1.0, .422, 0.92, 0.46
 0.4,  1.5,  1.0, .423, 0.82, .486
 0.4,  1.5,  1.0, .423,  0.9, .485
 0.4,  1.5,  1.0, .425,  1.0, .443
 0.4,  1.5,  1.0, .425, 0.94, .461
 0.4,  1.5,  1.0, .423, 0.96, .471
 0.4,  1.5,  1.0, .432, 0.94, .466
 0.4,  1.5,  1.0, .427,  0.9, .441
 0.4,  1.5,  1.0, .424,  1.0, .461
 0.4,  1.5,  1.0, .435, 0.88, .462
 0.4,  1.5,  1.0, .419,  0.9, .465
 0.4,  1.5,  1.0, .429, 0.96, .459
 0.4,  1.5,  1.0, 0.42, 0.96, .464
 0.4,  1.5,  1.0, 0.43, 0.96, .476
 0.4,  1.5,  1.0, .424, 0.84, .494
 0.4,  1.5,  1.0, .426, 0.92, .465
 0.4,  1.5,  1.0, .417, 0.96, .514
 0.4,  1.5,  1.0, .433, 0.94, .454
 0.4,  1.5,  1.0, .419, 0.96, .457
 0.4,  1.5,  1.0, 0.43, 0.92, 0.46
 0.4,  1.5,  1.0, .431,  0.9, .459
 0.4,  1.5,  1.0, 0.43, 0.86, .492
 0.4,  1.5,  1.0, .427, .765, .489
 0.4,  1.5,  1.0, .433,  0.9, .467
 0.4,  1.5,  1.0, .433, 0.96, .469
 0.4,  1.5,  1.0, .429, 0.92, .509
 0.4,  1.5,  1.0, .423, 0.98, .474
 0.4,  1.5,  1.0, .412, 0.96, .446
 0.4,  1.5,  1.0, .429, 0.96, .478
 0.4,  1.5,  1.0, .423, 0.98, .448
 0.4,  1.5,  1.0, .425,  1.0, .434
 0.4,  1.5,  1.0, .426, 0.96, .466
 0.4,  1.5,  1.0, .434, 0.96, .477
 0.4,  1.5,  1.0, .424,  0.9, .472
 0.4,  1.5,  1.0, .432, 0.92, .496
 0.4,  1.5,  1.0, .425, 0.94, .467
 0.4,  1.5,  1.0, .437, .941, .482
 0.4,  1.5,  1.0, .428,  1.0, .455
 0.4,  1.5,  1.0, .423, 0.94, 0.46
 0.4,  1.5,  1.0, .429, 0.92, .473
 0.4,  1.5,  1.0, .422,  1.0, 0.47
 0.4,  1.5,  1.0, 0.42, 0.98, .484
 0.4,  1.5,  1.0, .423, 0.92, .448
 0.4,  1.5,  1.0, .422, 0.94, .458
 0.4,  1.5,  1.0, .427, 0.96, .448
 0.4,  1.5,  1.0, .426,  0.9, .445
 0.4,  1.5,  1.0, .432, 0.96, .455
 0.4,  1.5,  1.0, .428, 0.72, .483
 0.4,  1.5,  1.0, .424,  1.0, .438
 0.4,  1.5,  1.0, .433, 0.94, .469
 0.4,  1.5,  1.0, 0.43, 0.96, .475
 0.4,  1.5,  1.0, .426, 0.94, .478
 0.4,  1.5,  1.0, .427, 0.96, .444
 0.4,  1.5,  1.0, .425, 0.96, .497
 0.4,  1.5,  1.0, .425, 0.86, .477
 0.4,  1.5,  1.0, .426,  0.9, .458
 0.4,  1.5,  1.0, .424, 0.88, .448
 0.4,  1.5,  1.0, .431, 0.96, 0.45
 0.4,  1.5,  1.0, .433, 0.94, .469
 0.4,  1.5,  1.0, .424, 0.92, .479
 0.4,  1.5,  1.0, .428, 0.86, .484
 0.4,  1.5,  1.0, .427, 0.88, .466
 0.4,  1.5,  1.0, .425, 0.96, .466
 0.4,  1.5,  1.0, .427,  0.9, .467
 0.4,  1.5,  1.0, .431, 0.94, .509
 0.4,  1.5,  1.0, .427, 0.94, .499
 0.4,  1.5,  1.0, .426,  1.0, 0.46
 0.4,  1.5,  1.0, .426, 0.96, .463
 0.4,  1.5,  1.0, .435, 0.98, .472
 0.4,  1.5,  1.0, .421,  0.9, .491
 0.4,  1.5,  1.0, .438,  0.9, .463
 0.4,  1.5,  1.0, .424,  0.9, .456
 0.4,  1.5,  1.0, .431,  0.9, .472
 0.4,  1.5,  1.0, .426, 0.94, .456
 0.4,  1.5,  1.0, .426, 0.84, 0.44
 0.4,  1.5,  1.0, .426,  0.9, .483
 0.4,  1.5,  1.0, .434, 0.88, .486
 0.4,  1.5,  1.0, .432, 0.88, .488
 0.4,  1.5,  1.0, .437, 0.98, .466
 0.4,  1.5,  1.0, .425, 0.96, .461
 0.4,  1.5,  1.0, .426, 0.98, .455
 0.4,  1.5,  1.0, .433,  0.9, .477
 0.4,  1.5,  1.0, .424, 0.96, .483
 0.4,  1.5,  1.0, .424, 0.98, 0.46
 0.4,  1.5,  1.0, .427, 0.92, .506
 0.4,  1.5,  1.0, .428, 0.96, .458
 0.4,  1.5,  1.0, 0.42, 0.94, .489
 0.4,  1.5,  1.0, .434, 0.92, .474
 0.4,  1.5,  1.0, .422, 0.88, .496
 0.4,  1.5,  1.0, .422, 0.86, .455
 0.4,  1.5,  1.0, .428, 0.96, .472
 0.4,  1.5,  1.0, .424, 0.98, .445
 0.4,  1.5,  1.0, .428, 0.94, 0.48
 0.4,  1.5,  1.0, .427,  1.0, .445
 0.4,  1.5,  1.0, .427, 0.84, 0.47
 0.4,  1.5,  1.0, .436, 0.94, .465
 0.4,  1.5,  1.0, .417, 0.98, .447
 0.4,  1.5,  1.0, .427, 0.98, .508
 0.4,  1.5,  1.0, .424, 0.94, .461
 0.4,  1.5,  1.0, 0.43,  1.0, .465
 0.4,  1.5,  1.0, .425,  1.0, .458
 0.4,  1.5,  1.0, .426, 0.96, .482
 0.4,  1.5,  1.0, 0.43, 0.98, .449
 0.4,  1.5,  1.0, .425, 0.96, .446
 0.4,  1.5,  1.0, .416, 0.86, .459
 0.4,  1.5,  1.0, .427, 0.98, .468
 0.4,  1.5,  1.0, .431, 0.98, .478
 0.4,  1.5,  1.0, 0.43, 0.92, .478
 0.4,  1.5,  1.0, .425, 0.88, .475
 0.4,  1.5,  1.0, .429, 0.94, .445
 0.4,  1.5,  1.0, .427, 0.92, .443
 0.4,  1.5,  1.0, .436, 0.92, .475
 0.4,  1.5,  1.0, .425, 0.98, .445
 0.4,  1.5,  1.0, .429, 0.94, .496
 0.4,  1.5,  1.0, .423, 0.92, .475
 0.4,  1.5,  1.0, .433, 0.98, .476
 0.4,  1.5,  1.0, .434,  1.0, .469
 0.4,  1.5,  1.0, .429, 0.92, .446
 0.4,  1.5,  1.0, .422, 0.94, .489
 0.4,  1.5,  1.0, .429, 0.94, .462
 0.4,  1.5,  1.0, .432,  1.0, .494
 0.4,  1.5,  1.0, .431, 0.94, .475
 0.5,  0.1,  1.0, .424, 0.76, .498
 0.5,  0.1,  1.0, .431, 0.72,  0.5
 0.5,  0.1,  1.0, .422, 0.84,  0.5
 0.5,  0.1,  1.0, .429, 0.68, .543
 0.5,  0.1,  1.0, .422, 0.78, .527
 0.5,  0.1,  1.0, .432,  0.8, .494
 0.5,  0.1,  1.0, .423, 0.72, .547
 0.5,  0.1,  1.0, .431, 0.74, .493
 0.5,  0.1,  1.0, .421, 0.78, .529
 0.5,  0.1,  1.0, .415, 0.76, 0.54
 0.5,  0.1,  1.0, .433, 0.88, .514
 0.5,  0.1,  1.0, .431,  0.7, .523
 0.5,  0.1,  1.0, 0.43, 0.52, .502
 0.5,  0.1,  1.0, .427, 0.78, .523
 0.5,  0.1,  1.0, .421, 0.76, .526
 0.5,  0.1,  1.0, .424, 0.74, .524
 0.5,  0.1,  1.0, .422, 0.74, .485
 0.5,  0.1,  1.0, .416, 0.78, .513
 0.5,  0.1,  1.0, .428,  0.6, 0.51
 0.5,  0.1,  1.0, .422, 0.64, .528
 0.5,  0.1,  1.0, .421, 0.82, .536
 0.5,  0.1,  1.0, .423, 0.74, .544
 0.5,  0.1,  1.0, .432, 0.84, .488
 0.5,  0.1,  1.0, .427, 0.64, .502
 0.5,  0.1,  1.0, .427, 0.66, .531
 0.5,  0.1,  1.0, .419, 0.74, .505
 0.5,  0.1,  1.0, .425, 0.74, .521
 0.5,  0.1,  1.0, .428, 0.78, .532
 0.5,  0.1,  1.0, .428, 0.62, .528
 0.5,  0.1,  1.0, .425,  0.7, .525
 0.5,  0.1,  1.0, .425, 0.58, .521
 0.5,  0.1,  1.0, 0.43, 0.76, .481
 0.5,  0.1,  1.0, .421, 0.68, .512
 0.5,  0.1,  1.0, .423, 0.72, .511
 0.5,  0.1,  1.0, .431, 0.82, .534
 0.5,  0.1,  1.0, .419, 0.68, .499
 0.5,  0.1,  1.0, .414, 0.74, .499
 0.5,  0.1,  1.0, .434, 0.64, .481
 0.5,  0.1,  1.0, .433, 0.78, .485
 0.5,  0.1,  1.0, .434, 0.68, .494
 0.5,  0.1,  1.0, .429,  0.7, .527
 0.5,  0.1,  1.0, .419, 0.78, 0.51
 0.5,  0.1,  1.0, .426, 0.68, .508
 0.5,  0.1,  1.0, .421, 0.68, .499
 0.5,  0.1,  1.0, .427, 0.72, .551
 0.5,  0.1,  1.0, .422, 0.74, .574
 0.5,  0.1,  1.0, .423, 0.72, 0.55
 0.5,  0.1,  1.0, .423,  0.7, .531
 0.5,  0.1,  1.0, .424, 0.82, .481
 0.5,  0.1,  1.0, .427, 0.74, .553
 0.5,  0.1,  1.0, .424,  0.8, .494
 0.5,  0.1,  1.0, .426, 0.84, .541
 0.5,  0.1,  1.0, .437,  0.7, .493
 0.5,  0.1,  1.0, .432, 0.76, 0.49
 0.5,  0.1,  1.0, 0.43, 0.74, .504
 0.5,  0.1,  1.0, .431,  0.7, 0.52
 0.5,  0.1,  1.0, .429, 0.66, .507
 0.5,  0.1,  1.0, .425, 0.68, .508
 0.5,  0.1,  1.0, .437, 0.74, .502
 0.5,  0.1,  1.0, .426,  0.8, .534
 0.5,  0.1,  1.0, .436,  0.8, .496
 0.5,  0.1,  1.0, .429, 0.68, 0.52
 0.5,  0.1,  1.0, .429, 0.72, .513
 0.5,  0.1,  1.0, .424, 0.76, .508
 0.5,  0.1,  1.0, .425, 0.82, .483
 0.5,  0.1,  1.0, .422,  0.6, .544
 0.5,  0.1,  1.0, .415, 0.74, .507
 0.5,  0.1,  1.0, .428, 0.76, .515
 0.5,  0.1,  1.0, .424, 0.76, .494
 0.5,  0.1,  1.0, .425, 0.68, .489
 0.5,  0.1,  1.0, .423, 0.72, .524
 0.5,  0.1,  1.0, 0.43, 0.72, .543
 0.5,  0.1,  1.0, .412, 0.64, .515
 0.5,  0.1,  1.0, .422, 0.82, .532
 0.5,  0.1,  1.0, .421, 0.74, .525
 0.5,  0.1,  1.0, .419, 0.68, .544
 0.5,  0.1,  1.0, .423, 0.74, .501
 0.5,  0.1,  1.0, .415,  0.8, 0.52
 0.5,  0.1,  1.0, .429, 0.76, .503
 0.5,  0.1,  1.0, .428, 0.62, 0.53
 0.5,  0.1,  1.0, .429, 0.78, .521
 0.5,  0.1,  1.0, .419, 0.72, 0.54
 0.5,  0.1,  1.0, .422, 0.62, 0.48
 0.5,  0.1,  1.0, .426, 0.82, .484
 0.5,  0.1,  1.0, .419, 0.74, 0.51
 0.5,  0.1,  1.0, .425, 0.78, 0.52
 0.5,  0.1,  1.0, .419, 0.68, .503
 0.5,  0.1,  1.0, 0.43, 0.68, .529
 0.5,  0.1,  1.0, .418, 0.78, .524
 0.5,  0.1,  1.0, .422, 0.78, .505
 0.5,  0.1,  1.0, .427, 0.68, .519
 0.5,  0.1,  1.0, .433, 0.68, .543
 0.5,  0.1,  1.0, .425, 0.74, .512
 0.5,  0.1,  1.0, .428, 0.58, .496
 0.5,  0.1,  1.0, .432, 0.84, .492
 0.5,  0.1,  1.0, .429,  0.7, .495
 0.5,  0.1,  1.0, .422, 0.72, .506
 0.5,  0.1,  1.0, .418, 0.72, .529
 0.5,  0.1,  1.0, .423, 0.68, .504
 0.5,  0.1,  1.0, .415, 0.84, 0.54
 0.5,  0.1,  1.0, .429, 0.74, .516
 0.5,  0.1,  1.0, .422, 0.54, .538
 0.5,  0.1,  1.0, .424, 0.66, .516
 0.5,  0.1,  1.0, .422,  0.8, .531
 0.5,  0.1,  1.0, 0.43, 0.82, .509
 0.5,  0.1,  1.0, .427, 0.78, .506
 0.5,  0.1,  1.0, .425, 0.68, .521
 0.5,  0.1,  1.0, .425,  0.7, .533
 0.5,  0.1,  1.0, .426, 0.72, .493
 0.5,  0.1,  1.0, .432, 0.78, .475
 0.5,  0.1,  1.0, .418, 0.76, .524
 0.5,  0.1,  1.0, .425, 0.72, 0.49
 0.5,  0.1,  1.0, .418, 0.72, .538
 0.5,  0.1,  1.0, .434, 0.74, .532
 0.5,  0.1,  1.0, .428,  0.7, .519
 0.5,  0.1,  1.0, .418, 0.82,  0.5
 0.5,  0.1,  1.0, 0.43, 0.78, .539
 0.5,  0.1,  1.0, .427, 0.66, .511
 0.5,  0.1,  1.0, .431, 0.78, .532
 0.5,  0.1,  1.0, .424,  0.8, .523
 0.5,  0.1,  1.0, .431, 0.68, .503
 0.5,  0.1,  1.0, 0.43, 0.78, .524
 0.5,  0.1,  1.0, .425, 0.68, .508
 0.5,  0.1,  1.0, .428, 0.78, .535
 0.5,  0.1,  1.0, .418, 0.62, .507
 0.5,  0.1,  1.0, .432, 0.72, .517
 0.5,  0.1,  1.0, .429, 0.74, .519
 0.5,  0.1,  1.0, .421, 0.66, .562
 0.5,  0.1,  1.0, .422,  0.7, 0.54
 0.5,  0.1,  1.0, .423, 0.76, .497
 0.5,  0.1,  1.0, .426, 0.78, .485
 0.5,  0.1,  1.0, .418, 0.78, .552
 0.5,  0.1,  1.0, .427, 0.64, .511
 0.5,  0.1,  1.0, .422, 0.68, 0.56
 0.5,  0.1,  1.0, .423, 0.76, .507
 0.5,  0.1,  1.0, .431, 0.78, .505
 0.5,  0.1,  1.0, .416, 0.58, .545
 0.5,  0.1,  1.0, .426,  0.7, .543
 0.5,  0.1,  1.0, .425, 0.74, 0.49
 0.5,  0.1,  1.0, .428, 0.74, .502
 0.5,  0.1,  1.0, .428, 0.78, .514
 0.5,  0.1,  1.0, .431, 0.74, .502
